"hea_id","cas_id","case_number","ctr_id","courthouse_name","courtroom_name"
5464785,5425784,"PerfCase_lvlxnldnbqdya",30853,"PerfCourtHouse_R4CGypkppU","PerfCourtroom_empdckhbffl"
5464945,5425783,"PerfCase_wrvrgmabqrcnk",30524,"PerfCourtHouse_LJkRkUzp94","PerfCourtroom_ijdzmvsxl"
5464724,5425782,"PerfCase_fdkalxajckwtl",30541,"PerfCourtHouse_M9fWJCWaX3","PerfCourtroom_ibviiwjwgcf"
5465162,5425781,"PerfCase_fzcbjjmlufwcf",31296,"PerfCourtHouse_GcpvJwxA6u","PerfCourtroom_wgbhnqdolrt"
5465414,5425780,"PerfCase_vljdhoexkxlau",31097,"PerfCourtHouse_M47XSc3ws3","PerfCourtroom_xxlzoaounqh"
5465157,5425779,"PerfCase_abiwlzoxipkhg",30589,"PerfCourtHouse_s5bElrySQD","PerfCourtroom_wtlsjwvvvvr"
5465513,5425778,"PerfCase_ufcjffwtvjhoa",30910,"PerfCourtHouse_tUm2FeMaNR","PerfCourtroom_bjcjbnhgrpt"
5464938,5425777,"PerfCase_uldnkbxwnoxar",31014,"PerfCourtHouse_nVLWcKes6p","PerfCourtroom_rfltgywlxji"
5465137,5425776,"PerfCase_hmqmgnrftpqxj",30843,"PerfCourtHouse_Edw7Ekvje2","PerfCourtroom_cwegdcbcaqk"
5465609,5425775,"PerfCase_sinajfmdufoib",30677,"PerfCourtHouse_EptzgEJZKB","PerfCourtroom_tooynjfhjuj"
5465134,5425774,"PerfCase_pcywwuuywyioa",31170,"PerfCourtHouse_ZTnDJMY6oJ","PerfCourtroom_ujzgvtaauec"
5465132,5425773,"PerfCase_fnfajrvhtjwrg",30526,"PerfCourtHouse_w4XR1TpTCK","PerfCourtroom_guikeuxosy"
5465110,5425772,"PerfCase_ysphexutsjqyp",31065,"PerfCourtHouse_3ju9HcT0yK","PerfCourtroom_gryajvmmqby"
5464951,5425771,"PerfCase_ymothqachormi",31190,"PerfCourtHouse_sEzAume38X","PerfCourtroom_hbgqaerckhr"
5465070,5425770,"PerfCase_nahtzakowkqxt",30925,"PerfCourtHouse_zCz8D9eTGk","PerfCourtroom_wphxvxtdvws"
5465089,5425769,"PerfCase_kwdhavqrpngku",31054,"PerfCourtHouse_GgXUNlajWj","PerfCourtroom_dkbyqciifoz"
5465321,5425768,"PerfCase_ydorskosbrlmu",31294,"PerfCourtHouse_QiXzHbnvzu","PerfCourtroom_iwzwekhmtnt"
5465008,5425767,"PerfCase_ejnfvrjufpqfr",30875,"PerfCourtHouse_eRKvDMb4da","PerfCourtroom_tmqjolmbrds"
5465124,5425766,"PerfCase_tqbpzalxkzcoy",31021,"PerfCourtHouse_LJkRkUzp94","PerfCourtroom_akntyhkavir"
5465669,5425765,"PerfCase_gxpilvqbgdlvd",31144,"PerfCourtHouse_PiZAQDvL82","PerfCourtroom_sdzdpvjnotq"
5465139,5425764,"PerfCase_dgasoieyvazzf",30901,"PerfCourtHouse_gs3z6xE8rI","PerfCourtroom_noncvcbcrrv"
5464859,5425763,"PerfCase_lnywuumzqdxxt",30847,"PerfCourtHouse_m3IcHfMLau","PerfCourtroom_wrttvsdtpjf"
5465003,5425762,"PerfCase_buceingcfafdt",31299,"PerfCourtHouse_Oc8EF2NsDa","PerfCourtroom_pnwtqyrnojs"
5465334,5425761,"PerfCase_ijlvsclsicjsx",31077,"PerfCourtHouse_s5bElrySQD","PerfCourtroom_blxbrpnsrge"
5465276,5425760,"PerfCase_yhdeopojnydfe",30528,"PerfCourtHouse_jHHF2FDX5i","PerfCourtroom_ajokqltvia"
5465397,5425759,"PerfCase_qodpyxjzpiewp",31325,"PerfCourtHouse_wDa3T3VIlK","PerfCourtroom_ceneqkkcqrv"
5465611,5425758,"PerfCase_plmxhghagiatz",31011,"PerfCourtHouse_ToTZAr3gTY","PerfCourtroom_jcbgtbimukp"
5464937,5425757,"PerfCase_fblpzveayjxyx",31226,"PerfCourtHouse_Q10DectqNu","PerfCourtroom_eraqosyqkiz"
5465375,5425756,"PerfCase_mmrwqoccbfndw",30486,"PerfCourtHouse_Edw7Ekvje2","PerfCourtroom_ixxqyhhgbw"
5465472,5425755,"PerfCase_izegqblbdvoko",31230,"PerfCourtHouse_f1ONe3ZsQs","PerfCourtroom_qaznmcdeydl"
5465152,5425754,"PerfCase_cevyhwzdajsjm",30807,"PerfCourtHouse_Ib49nMmJOD","PerfCourtroom_nmzzlnydcyk"
5465311,5425753,"PerfCase_vfwsaycppjbuv",31161,"PerfCourtHouse_KehPzXw5Ku","PerfCourtroom_fcselplxlmw"
5464771,5425752,"PerfCase_xrujoczhawaah",30659,"PerfCourtHouse_3ju9HcT0yK","PerfCourtroom_pmdjyusctzm"
5465350,5425751,"PerfCase_enkprkdgdywpo",31153,"PerfCourtHouse_sEzAume38X","PerfCourtroom_jvnfmqkstta"
5465150,5425750,"PerfCase_vsdrdnextigmr",31277,"PerfCourtHouse_zCz8D9eTGk","PerfCourtroom_iadgdmsvcll"
5464909,5425749,"PerfCase_lwvcyerpnteya",30689,"PerfCourtHouse_xzgMZwG2cF","PerfCourtroom_yciyarbymea"
5465684,5425748,"PerfCase_wknqdoyndoprj",31274,"PerfCourtHouse_JfNxar5tnR","PerfCourtroom_glycgqzymtu"
5466172,5425747,"PerfCase_rmgspmtcrtdnr",31280,"PerfCourtHouse_NWdjmFl63r","PerfCourtroom_xohhnrxhdsm"
5466329,5425746,"PerfCase_jcpasmgcwcsfy",30576,"PerfCourtHouse_f1ONe3ZsQs","PerfCourtroom_uwdwakacrch"
5465421,5425745,"PerfCase_wkjnfqykaqmyj",31311,"PerfCourtHouse_YpfNyUHY3C","PerfCourtroom_jwjjatxpiun"
5465144,5425744,"PerfCase_bqhoagngttimi",30825,"PerfCourtHouse_ASt63vylKd","PerfCourtroom_vrnhexqihfy"
5465341,5425743,"PerfCase_tlwlzdirktxkg",31163,"PerfCourtHouse_dYO7I0FcEU","PerfCourtroom_ojdakloftwg"
5465520,5425742,"PerfCase_ogpczqabnhbsb",31322,"PerfCourtHouse_1vHodBFrIW","PerfCourtroom_xjsdblbjand"
5465575,5425741,"PerfCase_facijyxfzlwlr",31111,"PerfCourtHouse_nppIPCj0Pn","PerfCourtroom_ghcoyvihjkj"
5465163,5425740,"PerfCase_akobvdnrazevh",30812,"PerfCourtHouse_eAyRvqnbsj","PerfCourtroom_renhaqrrtax"
5465337,5425739,"PerfCase_russbpjblawee",30879,"PerfCourtHouse_kPlR8QwPpI","PerfCourtroom_ltjbnfmzkpo"
5465103,5425738,"PerfCase_bjgjruqasiuqo",30821,"PerfCourtHouse_0ozcp0Szf0","PerfCourtroom_veyqsrrgmff"
5465261,5425737,"PerfCase_xixrpjkzgayor",30525,"PerfCourtHouse_7lfdYK0acv","PerfCourtroom_ypolhyrmxl"
5464902,5425736,"PerfCase_ozcyacaslrlka",31255,"PerfCourtHouse_dj4HEK50UQ","PerfCourtroom_zpazdjqhzdc"
5465534,5425735,"PerfCase_vutnytfctpswb",31228,"PerfCourtHouse_s5bElrySQD","PerfCourtroom_aeqnebvlmsv"
5464778,5425734,"PerfCase_tddaojezyyzea",30927,"PerfCourtHouse_Qmz2kSZYMa","PerfCourtroom_bnyyfcbiott"
5464957,5425733,"PerfCase_xubaexfspfggi",30575,"PerfCourtHouse_YxfbwOPICf","PerfCourtroom_sxxncjvvcbh"
5464915,5425732,"PerfCase_mblmmlzqkzpmn",31308,"PerfCourtHouse_5oAbVHigJv","PerfCourtroom_zotniekwbif"
5465194,5425731,"PerfCase_rujcuzulqwdee",30859,"PerfCourtHouse_Yu1ZQAJhjl","PerfCourtroom_nokqsfhsjmu"
5465291,5425730,"PerfCase_ltvedfwiwkdjv",31202,"PerfCourtHouse_BI8tnTELav","PerfCourtroom_ktoemstiunb"
5464869,5425729,"PerfCase_trwnixunnwlws",31216,"PerfCourtHouse_xzgMZwG2cF","PerfCourtroom_fmagxzhksxl"
5465751,5425728,"PerfCase_qorqcvkwsfncp",30536,"PerfCourtHouse_Wzn7ZAPjqf","PerfCourtroom_gddtwbldwbr"
5465697,5425727,"PerfCase_ckassfckdlvho",30526,"PerfCourtHouse_w4XR1TpTCK","PerfCourtroom_guikeuxosy"
5465481,5425726,"PerfCase_wibqjlcqwodev",30921,"PerfCourtHouse_rzdG9UdDyF","PerfCourtroom_tjvrxzvoalw"
5464842,5425725,"PerfCase_zawdplvtwqwly",31290,"PerfCourtHouse_g41IKA9cuo","PerfCourtroom_tkgztnudulb"
5465440,5425724,"PerfCase_bcqokffsugcva",30999,"PerfCourtHouse_qkwJv5mEzX","PerfCourtroom_yajccrfcktq"
5464801,5425723,"PerfCase_jdwghocyyciau",31069,"PerfCourtHouse_bMulItPRy8","PerfCourtroom_kdqvfcnwztw"
5464903,5425722,"PerfCase_qenhqhxiyzftn",30549,"PerfCourtHouse_M47XSc3ws3","PerfCourtroom_ciayfcshtdu"
5465459,5425721,"PerfCase_yjbmueixzcfri",31103,"PerfCourtHouse_2izIpvuanC","PerfCourtroom_mcgmxudlbfv"
5465101,5425720,"PerfCase_hbwsrasjkdqqp",31166,"PerfCourtHouse_2wTMas2QtT","PerfCourtroom_oklnkhznnmk"
5464854,5425719,"PerfCase_qrvtfvlakmard",30888,"PerfCourtHouse_Qmz2kSZYMa","PerfCourtroom_dllcuorpzhw"
5465199,5425718,"PerfCase_vlgtrrgkljuws",31115,"PerfCourtHouse_YxfbwOPICf","PerfCourtroom_uzxbavutojb"
5464795,5425717,"PerfCase_xvxthvrtidady",30516,"PerfCourtHouse_Edw7Ekvje2","PerfCourtroom_xyelltini"
5465017,5425716,"PerfCase_jnkdblqhxeohx",31301,"PerfCourtHouse_ZTnDJMY6oJ","PerfCourtroom_plxnldafjkn"
5464775,5425715,"PerfCase_ynwybjjbohsth",30590,"PerfCourtHouse_Wzn7ZAPjqf","PerfCourtroom_wroejmxwldi"
5465530,5425714,"PerfCase_fgfqpsbvysudq",31281,"PerfCourtHouse_ANYppoSU9W","PerfCourtroom_vwimbdtqqvi"
5465254,5425713,"PerfCase_qkumkkgkfewxy",30695,"PerfCourtHouse_8D8o39x4Yn","PerfCourtroom_kstkepyisna"
5465529,5425712,"PerfCase_zzqostrfgymvq",30592,"PerfCourtHouse_1vTzV2QzOz","PerfCourtroom_srargiwcoav"
5465031,5425711,"PerfCase_gccubejyijmie",30899,"PerfCourtHouse_aQhHLEsjYO","PerfCourtroom_obdnyezoill"
5464910,5425710,"PerfCase_kpejfwjhqnxuj",30626,"PerfCourtHouse_zCz8D9eTGk","PerfCourtroom_drkbkaixhzc"
5464969,5425709,"PerfCase_rwkvktbbdqgtf",30742,"PerfCourtHouse_CZ1f6NfVmS","PerfCourtroom_oskrcxtncqz"
5465816,5425708,"PerfCase_bbtifnbcmnowb",31014,"PerfCourtHouse_nVLWcKes6p","PerfCourtroom_rfltgywlxji"
5465875,5425707,"PerfCase_ckijfrskhfudo",31104,"PerfCourtHouse_Q10DectqNu","PerfCourtroom_eutarlrjgxf"
5465368,5425706,"PerfCase_lgyggvumihyxt",31064,"PerfCourtHouse_jhil9dpRQR","PerfCourtroom_ocshfbzwzaz"
5466309,5425705,"PerfCase_ejxlopwlkmmrf",31224,"PerfCourtHouse_A8AfwyQrrE","PerfCourtroom_gvjledylsnu"
5465325,5425704,"PerfCase_bkbtdtmrugaco",30478,"PerfCourtHouse_8D8o39x4Yn","PerfCourtroom_zvlsnbrvhv"
5464844,5425703,"PerfCase_wrzrnfnpmnjbm",31176,"PerfCourtHouse_T04CHTuWye","PerfCourtroom_lczrpcxdwxg"
5464908,5425702,"PerfCase_izyveswordwwa",30965,"PerfCourtHouse_AeiZaJc0gN","PerfCourtroom_fdrqxkcscmj"
5465519,5425701,"PerfCase_vooblumoxdwtf",31058,"PerfCourtHouse_M9fWJCWaX3","PerfCourtroom_qoafxczlcjm"
5465082,5425700,"PerfCase_rsygmuufrkfiy",30911,"PerfCourtHouse_eAyRvqnbsj","PerfCourtroom_qpjkfyrwoln"
5465416,5425699,"PerfCase_tlunyqnwswisv",30738,"PerfCourtHouse_gs3z6xE8rI","PerfCourtroom_bwvkagwkljk"
5465615,5425698,"PerfCase_jpymygqvpukkt",31133,"PerfCourtHouse_lbzLJ70yd4","PerfCourtroom_dmypquwlzgs"
5464901,5425697,"PerfCase_huhtokquuuskb",30450,"PerfCourtHouse_myRQUK7wlG","PerfCourtroom_ktlsilsldq"
5465354,5425696,"PerfCase_kiazkdsfbtvre",30666,"PerfCourtHouse_7tq6oB2HQy","PerfCourtroom_fidrghizmzw"
5464813,5425695,"PerfCase_jufvymxlrnwoj",30499,"PerfCourtHouse_JsX6xivXIi","PerfCourtroom_tjylznchvn"
5464996,5425694,"PerfCase_vzitbwonrbdif",31198,"PerfCourtHouse_7M2nODZeRS","PerfCourtroom_pyijnctmrqo"
5464973,5425693,"PerfCase_cfscfjkcqtymp",31143,"PerfCourtHouse_Ib49nMmJOD","PerfCourtroom_yleplluxvtk"
5465271,5425692,"PerfCase_vlvtpqopqsfkf",30820,"PerfCourtHouse_3ju9HcT0yK","PerfCourtroom_kjoslkbbjve"
5465251,5425691,"PerfCase_tdhyzcktnungw",31002,"PerfCourtHouse_Dmt5Cf5Irs","PerfCourtroom_acqsupwnifu"
5465329,5425690,"PerfCase_bvfwnsozkqieo",30797,"PerfCourtHouse_0NGaRRYs7b","PerfCourtroom_qpcxhvvbfri"
5464929,5425689,"PerfCase_vwwflrcihipfa",31193,"PerfCourtHouse_CZ1f6NfVmS","PerfCourtroom_qfhlwcgblnt"
5465357,5425688,"PerfCase_ijhtnonmugdye",30749,"PerfCourtHouse_m3IcHfMLau","PerfCourtroom_ggnhjiberka"
5464981,5425687,"PerfCase_karmymiibcoab",30918,"PerfCourtHouse_pNOWKqYTY6","PerfCourtroom_wiiczcrrjda"
5465024,5425686,"PerfCase_gbfooqhxvlwdi",30759,"PerfCourtHouse_lMeNahWacD","PerfCourtroom_inobhulhspu"
5465061,5425685,"PerfCase_yelaxhabjmtpo",30479,"PerfCourtHouse_RbzcDOldyw","PerfCourtroom_gnrkgoscl"
5464921,5425684,"PerfCase_lqatjowgsajcx",31129,"PerfCourtHouse_c88NXuyCot","PerfCourtroom_aohtgjjdjsy"
5465593,5425683,"PerfCase_ltiixnsgmtgxx",30779,"PerfCourtHouse_s5bElrySQD","PerfCourtroom_wblvjgulhge"
5465554,5425682,"PerfCase_kekesvvugrzul",31076,"PerfCourtHouse_JfNxar5tnR","PerfCourtroom_ijunoxgrmfe"
5465532,5425681,"PerfCase_xklykiwycwclr",30926,"PerfCourtHouse_hVRUnX98V5","PerfCourtroom_dsszixkbmsh"
5465294,5425680,"PerfCase_xiobxvnwoidzp",30520,"PerfCourtHouse_nVLWcKes6p","PerfCourtroom_vaszzjsgv"
5465433,5425679,"PerfCase_hwodrmrixgxrk",31078,"PerfCourtHouse_BtnRkGbaPo","PerfCourtroom_byiqsabqvau"
5465396,5425678,"PerfCase_hxoqtkexqtrje",30913,"PerfCourtHouse_Edw7Ekvje2","PerfCourtroom_ltwmwmsxzci"
5465313,5425677,"PerfCase_cieweukwfjygv",30933,"PerfCourtHouse_wNbfCIPE0H","PerfCourtroom_blnqgvmwdxe"
5465589,5425676,"PerfCase_pfwcoapbbkxbo",30615,"PerfCourtHouse_A8AfwyQrrE","PerfCourtroom_gktkdtridmy"
5464974,5425675,"PerfCase_gmlitkfgowhfi",31042,"PerfCourtHouse_Wzn7ZAPjqf","PerfCourtroom_crlsngrlbsi"
5464752,5425674,"PerfCase_idmbkittelfxv",30773,"PerfCourtHouse_ZLcfmQdVTc","PerfCourtroom_hkeqdgfsbym"
5465092,5425673,"PerfCase_qkqqpvoqufmeq",31031,"PerfCourtHouse_3ju9HcT0yK","PerfCourtroom_dyxgaqrxhly"
5465391,5425672,"PerfCase_sywfceslfhjrb",30769,"PerfCourtHouse_BI8tnTELav","PerfCourtroom_xxkdlchqmbf"
5464791,5425671,"PerfCase_ojsbavhfrxcsd",31291,"PerfCourtHouse_ta6ISCNbbK","PerfCourtroom_rnyensqfalp"
5465190,5425670,"PerfCase_xlufeaizandeu",30829,"PerfCourtHouse_rGTA76v19S","PerfCourtroom_qufcbdvbwyk"
5464729,5425669,"PerfCase_fyiapzemkahhy",31213,"PerfCourtHouse_GgXUNlajWj","PerfCourtroom_tqvlwyqxtlv"
5465503,5425668,"PerfCase_ypqflxxkstrfk",30647,"PerfCourtHouse_xSxgzxRICa","PerfCourtroom_haasxnhcsjn"
5465167,5425667,"PerfCase_yoaecmivzapgs",30557,"PerfCourtHouse_J4epJD2D5i","PerfCourtroom_lfovnepwobu"
5465228,5425666,"PerfCase_gdohxdonpodsa",30802,"PerfCourtHouse_aPyU18IefR","PerfCourtroom_ncyxvxktlsr"
5465126,5425665,"PerfCase_ulctwpvvyqygq",30891,"PerfCourtHouse_AeiZaJc0gN","PerfCourtroom_gdwfodsykfu"
5465202,5425664,"PerfCase_xoraybqlqhvsv",30860,"PerfCourtHouse_ENoFp8HG40","PerfCourtroom_vgyfvbdoyuw"
5464882,5425663,"PerfCase_zmrqrhrbuqgbn",31257,"PerfCourtHouse_0ozcp0Szf0","PerfCourtroom_twcblwuluws"
5464941,5425662,"PerfCase_elxtqudgasfia",30863,"PerfCourtHouse_pNOWKqYTY6","PerfCourtroom_sfervqelhie"
5465558,5425661,"PerfCase_hbvmfaunfimmr",30811,"PerfCourtHouse_lMeNahWacD","PerfCourtroom_ebluqbjkmww"
5465118,5425660,"PerfCase_hyidjsbmcnpyk",30680,"PerfCourtHouse_y405SkEZkq","PerfCourtroom_kfucnrhrjyx"
5464855,5425659,"PerfCase_opbivjdsaeanl",31121,"PerfCourtHouse_wDa3T3VIlK","PerfCourtroom_gwyfmjezpjv"
5464758,5425658,"PerfCase_rurrextqbyhul",31274,"PerfCourtHouse_JfNxar5tnR","PerfCourtroom_glycgqzymtu"
5465217,5425657,"PerfCase_eleotdflaveta",30511,"PerfCourtHouse_Q10DectqNu","PerfCourtroom_houhcikkm"
5465332,5425656,"PerfCase_eiqywdvbrtfhz",30729,"PerfCourtHouse_f1ONe3ZsQs","PerfCourtroom_mjbvkkgifhz"
5465373,5425655,"PerfCase_sxatcqalpjpmn",30787,"PerfCourtHouse_Wzn7ZAPjqf","PerfCourtroom_hqveeogeswc"
5465372,5425654,"PerfCase_txecgstgobvrw",30734,"PerfCourtHouse_Ib49nMmJOD","PerfCourtroom_bypolofigvo"
5465549,5425653,"PerfCase_dtkljzqcbwzen",31147,"PerfCourtHouse_w4XR1TpTCK","PerfCourtroom_qxpkoixriet"
5465193,5425652,"PerfCase_ajipdkxopurvl",31039,"PerfCourtHouse_YpfNyUHY3C","PerfCourtroom_qusksnyrujm"
5465051,5425651,"PerfCase_kpebqvocfvbyl",30593,"PerfCourtHouse_ta6ISCNbbK","PerfCourtroom_ghvzpjalwff"
5465230,5425650,"PerfCase_vjpcunwjhyoxp",31119,"PerfCourtHouse_T04CHTuWye","PerfCourtroom_gobfygvlvpj"
5464769,5425649,"PerfCase_dmikfxhuqiygx",30825,"PerfCourtHouse_ASt63vylKd","PerfCourtroom_vrnhexqihfy"
5465561,5425648,"PerfCase_dyhewxijmkiiy",31138,"PerfCourtHouse_VWhWxn5V8u","PerfCourtroom_aldvrrhqhdy"
5464804,5425647,"PerfCase_pgcvpxdbydpcg",30594,"PerfCourtHouse_pdZS98zh4T","PerfCourtroom_lwcbrkasnfy"
5464906,5425646,"PerfCase_qgtehgmxlxrxf",30636,"PerfCourtHouse_ENoFp8HG40","PerfCourtroom_ejgnfdkoyux"
5465560,5425645,"PerfCase_fmekbxfxliqsc",31412,"PerfCourtHouse_zbVrGP2UZJ","PerfCourtroom_xjcnoyjxyly"
5464942,5425644,"PerfCase_csaodjpofuxew",31188,"PerfCourtHouse_FjwhMmhJl5","PerfCourtroom_eximflweymp"
5464858,5425643,"PerfCase_yntljqjirppvr",31032,"PerfCourtHouse_lMeNahWacD","PerfCourtroom_hvvgrxmuyar"
5465536,5425642,"PerfCase_hxmehazavjbzm",30684,"PerfCourtHouse_vieWTyk1H2","PerfCourtroom_anbouodwhqc"
5465535,5425641,"PerfCase_ctjaoedrenrwq",30504,"PerfCourtHouse_nrj6azD757","PerfCourtroom_xmkymbjgk"
5465436,5425640,"PerfCase_ufxjqlfxczyfl",31373,"PerfCourtHouse_y405SkEZkq","PerfCourtroom_igxpseynrul"
5464817,5425639,"PerfCase_kupqtnyfgvbbv",30916,"PerfCourtHouse_s5bElrySQD","PerfCourtroom_anzaifeedxf"
5464920,5425638,"PerfCase_rfinuycxpkzws",31041,"PerfCourtHouse_50EoOeJ2QM","PerfCourtroom_ysymoeacrgr"
5465376,5425637,"PerfCase_zzedidlxcagde",31317,"PerfCourtHouse_KtiDtwSbZC","PerfCourtroom_aysgqldvbjk"
5465035,5425636,"PerfCase_dpfunrfogasqw",30940,"PerfCourtHouse_hVRUnX98V5","PerfCourtroom_amdltuaxskh"
5464975,5425635,"PerfCase_iaphzdhkdbtyf",30606,"PerfCourtHouse_BtnRkGbaPo","PerfCourtroom_actikmmtuha"
5465095,5425634,"PerfCase_plqpzlmwjldcv",31168,"PerfCourtHouse_jhil9dpRQR","PerfCourtroom_pojhhkcudvt"
5465073,5425633,"PerfCase_gyseovjedycqo",30512,"PerfCourtHouse_wNbfCIPE0H","PerfCourtroom_guxkdoojf"
5465094,5425632,"PerfCase_hakuscrixeops",30597,"PerfCourtHouse_Wzn7ZAPjqf","PerfCourtroom_clyevxipfui"
5464792,5425631,"PerfCase_zrkpvrjlnamkj",30618,"PerfCourtHouse_Yu1ZQAJhjl","PerfCourtroom_fmejutvznek"
5464953,5425630,"PerfCase_nosowkevkmlzk",31287,"PerfCourtHouse_1vTzV2QzOz","PerfCourtroom_bxpvtaluklx"
5464829,5425629,"PerfCase_vivezollipohb",31035,"PerfCourtHouse_xzgMZwG2cF","PerfCourtroom_hxkqdilpgwa"
5465448,5425628,"PerfCase_cirshszlyrmrd",30520,"PerfCourtHouse_nVLWcKes6p","PerfCourtroom_vaszzjsgv"
5466174,5425627,"PerfCase_bypzeppucpftz",31011,"PerfCourtHouse_ToTZAr3gTY","PerfCourtroom_jcbgtbimukp"
5465994,5425626,"PerfCase_pnmbqtadmsjnk",31164,"PerfCourtHouse_BtnRkGbaPo","PerfCourtroom_evjzpkjyilr"
5464748,5425625,"PerfCase_oibcwxrsaktyv",31266,"PerfCourtHouse_fCb05Na12y","PerfCourtroom_wusilxryhmw"
5465772,5425624,"PerfCase_dsnmcaxpcncrf",31153,"PerfCourtHouse_sEzAume38X","PerfCourtroom_jvnfmqkstta"
5465714,5425623,"PerfCase_ukewxnfwpggui",30662,"PerfCourtHouse_GgXUNlajWj","PerfCourtroom_jxowowdllzw"
5465106,5425622,"PerfCase_xoseforbsvuub",30619,"PerfCourtHouse_aPyU18IefR","PerfCourtroom_jwydclbwzsu"
5464925,5425621,"PerfCase_zkynupesjafsz",31371,"PerfCourtHouse_eAyRvqnbsj","PerfCourtroom_hcfasesusrv"
5465619,5425620,"PerfCase_wvmbmcgmqgchl",31059,"PerfCourtHouse_GcpvJwxA6u","PerfCourtroom_mrppwnzuuzo"
5465262,5425619,"PerfCase_mufpjkslcaoxy",31162,"PerfCourtHouse_0ozcp0Szf0","PerfCourtroom_fckmmwvwghh"
5465064,5425618,"PerfCase_rzkxsfnbuminj",31036,"PerfCourtHouse_FjwhMmhJl5","PerfCourtroom_weozcplqjta"
5465399,5425617,"PerfCase_xfsylnjvbciqh",30614,"PerfCourtHouse_2izIpvuanC","PerfCourtroom_uimjlxvsmzy"
5465595,5425616,"PerfCase_hbybozudwjbhe",30632,"PerfCourtHouse_BlmUDIYbSc","PerfCourtroom_mvnzqyrtlvj"
5465555,5425615,"PerfCase_sghmhhamaynsy",30866,"PerfCourtHouse_wDa3T3VIlK","PerfCourtroom_zpzkrimqeck"
5465275,5425614,"PerfCase_wieqqiqotbftz",31056,"PerfCourtHouse_7tq6oB2HQy","PerfCourtroom_igjnrjgpzul"
5464755,5425613,"PerfCase_zcnqkeugleish",31104,"PerfCourtHouse_Q10DectqNu","PerfCourtroom_eutarlrjgxf"
5465055,5425612,"PerfCase_tamxksupapxnu",30737,"PerfCourtHouse_5oAbVHigJv","PerfCourtroom_gwnlnyrcsaw"
5464891,5425611,"PerfCase_kwcwzvyvbsuaj",30929,"PerfCourtHouse_Dmt5Cf5Irs","PerfCourtroom_mxwudkrvcrq"
5464890,5425610,"PerfCase_lokzfhvetghpa",31154,"PerfCourtHouse_zCz8D9eTGk","PerfCourtroom_zdfpelyetzh"
5464849,5425609,"PerfCase_tgknrsrkbknsq",30661,"PerfCourtHouse_xzgMZwG2cF","PerfCourtroom_nfcauuuvuwb"
5465809,5425608,"PerfCase_dipdkmkvebeia",30793,"PerfCourtHouse_CF2D5dgAxq","PerfCourtroom_nkxqmjjmvup"
5465406,5425607,"PerfCase_qtbjortpghilp",31067,"PerfCourtHouse_MXBpTRcF0T","PerfCourtroom_qnzagpfgaup"
5464821,5425606,"PerfCase_cbqyktsahipxj",30508,"PerfCourtHouse_XJLUnheDej","PerfCourtroom_nokcitrwe"
5464802,5425605,"PerfCase_zimkjgtwytblz",31409,"PerfCourtHouse_zbVrGP2UZJ","PerfCourtroom_qvxqcdxunls"
5465539,5425604,"PerfCase_onnrkizlxpugx",30784,"PerfCourtHouse_bTlQLz82uR","PerfCourtroom_ihtybttwtka"
5464763,5425603,"PerfCase_crwhuegnzpjvn",30740,"PerfCourtHouse_0ozcp0Szf0","PerfCourtroom_ydfnocalwvf"
5465438,5425602,"PerfCase_suzfnczfnjqzi",30532,"PerfCourtHouse_7lfdYK0acv","PerfCourtroom_eozvrqxkclo"
5465317,5425601,"PerfCase_jbvtiecthiben",31369,"PerfCourtHouse_RbzcDOldyw","PerfCourtroom_ybewvdzlqtx"
5464797,5425600,"PerfCase_gxrjvuwzzxnna",30505,"PerfCourtHouse_O5yFxEdrJH","PerfCourtroom_afdbhgiry"
5464958,5425599,"PerfCase_dptlumdqqlokw",31372,"PerfCourtHouse_KtiDtwSbZC","PerfCourtroom_qcampysxftn"
5464836,5425598,"PerfCase_hmyssuhdneoxc",30543,"PerfCourtHouse_Qmz2kSZYMa","PerfCourtroom_wwxhewfqtur"
5465293,5425597,"PerfCase_tgpogzzandsce",31289,"PerfCourtHouse_Q10DectqNu","PerfCourtroom_qypkinwxscb"
5465234,5425596,"PerfCase_dbfaijppyrpzp",30817,"PerfCourtHouse_jhil9dpRQR","PerfCourtroom_odhtgcsbxiy"
5464754,5425595,"PerfCase_bfooktafgxvrc",30603,"PerfCourtHouse_7M2nODZeRS","PerfCourtroom_hagmykbmobr"
5464812,5425594,"PerfCase_woyqgxhxjsmal",30822,"PerfCourtHouse_b9p3bzyS4X","PerfCourtroom_zhcwirpgpkh"
5464931,5425593,"PerfCase_hhehbwautuvdq",30610,"PerfCourtHouse_ZLcfmQdVTc","PerfCourtroom_tytdlxhtqdq"
5464872,5425592,"PerfCase_rwslktbtbtjet",30890,"PerfCourtHouse_ta6ISCNbbK","PerfCourtroom_lzldpxnjfzk"
5465211,5425591,"PerfCase_onjsptibodrsr",30758,"PerfCourtHouse_rzdG9UdDyF","PerfCourtroom_bevvaczxjmh"
5465349,5425590,"PerfCase_kyozpqqapoess",30990,"PerfCourtHouse_ASt63vylKd","PerfCourtroom_uqtmohyoqfg"
5465029,5425589,"PerfCase_wmtbrperdxtxz",31025,"PerfCourtHouse_GgXUNlajWj","PerfCourtroom_hlicrzuhilz"
5466370,5425588,"PerfCase_uyawyeajyfypk",30484,"PerfCourtHouse_Qmz2kSZYMa","PerfCourtroom_lwbgxvmri"
